"","year","fips","leaid","enr_lep","enr_all","psenr_lep","psenr_all","ratio_lep"
"8635",2017,"Nebraska","3102770",0,864,-8,-8,0
"8636",2017,"Nebraska","3102790",6,455,-6,20,0.0131868131868132
"8637",2017,"Nebraska","3102820",8,598,-3,52,0.0133779264214047
"8638",2017,"Nebraska","3102880",4,178,-2,5,0.0224719101123595
"8639",2017,"Nebraska","3102910",33,1407,-7,44,0.023454157782516
"8640",2017,"Nebraska","3103060",0,189,-2,14,0
"8641",2017,"Nebraska","3103090",2,360,-1,31,0.00555555555555556
"8642",2017,"Nebraska","3103120",0,132,-2,12,0
"8643",2017,"Nebraska","3103130",8,630,1,24,0.0126984126984127
"8644",2017,"Nebraska","3103210",0,111,-4,-4,0
"8645",2017,"Nebraska","3103330",1,880,-3,95,0.00113636363636364
"8646",2017,"Nebraska","3103360",7,1252,-6,31,0.00559105431309904
"8647",2017,"Nebraska","3103420",0,274,-4,26,0
"8648",2017,"Nebraska","3103440",0,292,-2,26,0
"8649",2017,"Nebraska","3103540",0,443,-2,20,0
"8650",2017,"Nebraska","3103600",3,2132,-10,204,0.00140712945590994
"8651",2017,"Nebraska","3103810",186,9802,-18,336,0.0189757192409712
"8652",2017,"Nebraska","3103990",12,2598,-8,43,0.0046189376443418
"8653",2017,"Nebraska","3104020",1,259,-2,15,0.00386100386100386
"8654",2017,"Nebraska","3104100",18,2322,-10,58,0.00775193798449612
"8655",2017,"Nebraska","3104140",3,256,-4,-4,0.01171875
"8656",2017,"Nebraska","3104200",0,326,-2,26,0
"8657",2017,"Nebraska","3104290",0,171,-2,-2,0
"8658",2017,"Nebraska","3104640",0,308,-2,24,0
"8659",2017,"Nebraska","3104870",2,441,-6,32,0.00453514739229025
"8660",2017,"Nebraska","3104920",110,722,-3,27,0.152354570637119
"8661",2017,"Nebraska","3104950",1,689,-8,23,0.00145137880986938
"8662",2017,"Nebraska","3104980",16,889,-8,-8,0.0179977502812148
"8663",2017,"Nebraska","3105010",0,114,-4,-4,0
"8664",2017,"Nebraska","3105160",2,290,-2,14,0.00689655172413793
"8665",2017,"Nebraska","3105280",0,175,-4,4,0
"8666",2017,"Nebraska","3105340",442,4068,-6,192,0.108652900688299
"8667",2017,"Nebraska","3105460",27,946,-5,50,0.0285412262156448
"8668",2017,"Nebraska","3105520",0,226,-2,20,0
"8669",2017,"Nebraska","3105550",0,300,-2,-2,0
"8670",2017,"Nebraska","3105630",0,301,-4,-4,0
"8671",2017,"Nebraska","3105910",2,259,-2,25,0.00772200772200772
"8672",2017,"Nebraska","3105970",0,373,-2,24,0
"8673",2017,"Nebraska","3109120",13,113,-2,13,0.115044247787611
"8674",2017,"Nebraska","3119560",0,517,-4,92,0
"8675",2017,"Nebraska","3162950",0,458,-2,32,0
"8676",2017,"Nebraska","3169840",10,201,-4,26,0.0497512437810945
"8677",2017,"Nebraska","3170020",0,108,-2,19,0
"8678",2017,"Nebraska","3170050",340,340,-2,27,1
"8679",2017,"Nebraska","3170110",63,9349,-27,205,0.00673868862979998
"8680",2017,"Nebraska","3170140",0,367,-2,41,0
"8681",2017,"Nebraska","3170220",0,227,-2,12,0
"8682",2017,"Nebraska","3170440",21,925,2,103,0.0227027027027027
"8683",2017,"Nebraska","3170530",0,891,-6,103,0
"8684",2017,"Nebraska","3170650",4,724,-2,29,0.00552486187845304
"8685",2017,"Nebraska","3170710",535,4873,-14,185,0.109788631233326
"8686",2017,"Nebraska","3170800",2,281,-1,31,0.00711743772241993
"8687",2017,"Nebraska","3170980",103,591,13,32,0.174280879864636
"8688",2017,"Nebraska","3171010",0,177,-4,-4,0
"8689",2017,"Nebraska","3171100",0,852,-4,12,0
"8690",2017,"Nebraska","3171220",17,4872,-6,129,0.00348932676518883
"8691",2017,"Nebraska","3171370",0,165,-4,13,0
"8692",2017,"Nebraska","3171520",0,364,-2,29,0
"8693",2017,"Nebraska","3171550",29,267,1,15,0.108614232209738
"8694",2017,"Nebraska","3171580",222,3675,7,209,0.0604081632653061
"8695",2017,"Nebraska","3171610",1,177,-6,12,0.00564971751412429
"8696",2017,"Nebraska","3171730",0,427,-2,23,0
"8697",2017,"Nebraska","3171820",0,556,-2,17,0
"8698",2017,"Nebraska","3171940",31,1122,-2,28,0.0276292335115865
"8699",2017,"Nebraska","3172000",2,367,-2,18,0.00544959128065395
"8700",2017,"Nebraska","3172150",0,240,-4,29,0
"8701",2017,"Nebraska","3172210",0,160,-2,0,0
"8702",2017,"Nebraska","3172335",0,343,-2,34,0
"8703",2017,"Nebraska","3172390",180,5768,3,37,0.0312066574202497
"8704",2017,"Nebraska","3172420",1,273,-2,17,0.00366300366300366
"8705",2017,"Nebraska","3172480",0,87,-6,-6,0
"8706",2017,"Nebraska","3172570",6,435,-2,24,0.0137931034482759
"8707",2017,"Nebraska","3172720",1,231,-2,31,0.00432900432900433
"8708",2017,"Nebraska","3172780",0,372,0,29,0
"8709",2017,"Nebraska","3172810",949,3049,-12,246,0.311249590029518
"8710",2017,"Nebraska","3172840",3252,41681,-68,1623,0.0780211607207121
"8711",2017,"Nebraska","3172910",0,117,-2,22,0
"8712",2017,"Nebraska","3172990",6,220,-1,18,0.0272727272727273
"8713",2017,"Nebraska","3173050",0,624,-4,36,0
"8714",2017,"Nebraska","3173090",0,360,-4,-4,0
"8715",2017,"Nebraska","3173120",0,62,-2,5,0
"8716",2017,"Nebraska","3173210",0,544,-2,31,0
"8717",2017,"Nebraska","3173230",87,511,16,43,0.170254403131115
"8718",2017,"Nebraska","3173290",0,550,-4,-4,0
"8719",2017,"Nebraska","3173440",2,250,0,15,0.008
"8720",2017,"Nebraska","3173470",39,1447,-5,35,0.0269523151347616
"8721",2017,"Nebraska","3173500",0,281,-4,-4,0
"8722",2017,"Nebraska","3173560",0,73,-4,-4,0
"8723",2017,"Nebraska","3173590",0,238,-4,-4,0
"8724",2017,"Nebraska","3173600",0,233,-2,26,0
"8725",2017,"Nebraska","3173660",9,234,-2,12,0.0384615384615385
"8726",2017,"Nebraska","3173710",2,752,-2,22,0.00265957446808511
"8727",2017,"Nebraska","3173740",453,23927,54,573,0.0189325866176286
"8728",2017,"Nebraska","3173800",14,208,-4,6,0.0673076923076923
"8729",2017,"Nebraska","3173830",10,836,-6,24,0.0119617224880383
"8730",2017,"Nebraska","3173890",1,682,-1,38,0.00146627565982405
"8731",2017,"Nebraska","3174040",0,155,-4,-4,0
"8732",2017,"Nebraska","3174160",87,1439,-4,65,0.0604586518415566
"8733",2017,"Nebraska","3174200",5,701,-2,38,0.00713266761768902
"8734",2017,"Nebraska","3174220",1,365,-4,36,0.00273972602739726
"8735",2017,"Nebraska","3174340",0,189,-2,20,0
"8736",2017,"Nebraska","3174370",0,92,-2,15,0
"8737",2017,"Nebraska","3174430",203,4348,-16,115,0.046688132474701
"8738",2017,"Nebraska","3174580",14,1516,-8,34,0.00923482849604222
"8739",2017,"Nebraska","3174640",0,473,-4,31,0
"8740",2017,"Nebraska","3174760",7,816,-2,13,0.00857843137254902
"8741",2017,"Nebraska","3174820",8717,52613,-87,2551,0.165681485564404
"8742",2017,"Nebraska","3174850",57,875,2,35,0.0651428571428571
"8743",2017,"Nebraska","3174940",0,579,-2,53,0
"8744",2017,"Nebraska","3175000",0,250,-4,22,0
"8745",2017,"Nebraska","3175030",0,192,-4,-4,0
"8746",2017,"Nebraska","3175060",3,321,-2,29,0.00934579439252336
"8747",2017,"Nebraska","3175210",0,545,-2,50,0
"8748",2017,"Nebraska","3175270",138,11977,-10,402,0.0115220839943225
"8749",2017,"Nebraska","3175330",0,263,-2,16,0
"8750",2017,"Nebraska","3175360",3,219,-2,10,0.0136986301369863
"8751",2017,"Nebraska","3175390",23,384,2,44,0.0598958333333333
"8752",2017,"Nebraska","3175510",0,657,-2,38,0
"8753",2017,"Nebraska","3175570",0,309,-2,23,0
"8754",2017,"Nebraska","3175630",1,1132,-4,46,0.00088339222614841
"8755",2017,"Nebraska","3175660",8,1650,-5,116,0.00484848484848485
"8756",2017,"Nebraska","3175690",0,300,-2,16,0
"8757",2017,"Nebraska","3175770",0,469,-4,17,0
"8758",2017,"Nebraska","3175810",1,170,-4,-4,0.00588235294117647
"8759",2017,"Nebraska","3175900",303,3378,-4,159,0.0896980461811723
"8760",2017,"Nebraska","3175930",1,239,-2,15,0.00418410041841004
"8761",2017,"Nebraska","3175960",3,452,-2,65,0.00663716814159292
"8762",2017,"Nebraska","3175990",2,211,-2,32,0.00947867298578199
"8763",2017,"Nebraska","3176170",0,242,-6,12,0
"8764",2017,"Nebraska","3176380",0,87,-2,2,0
"8765",2017,"Nebraska","3176400",0,199,-2,18,0
"8766",2017,"Nebraska","3176410",3,191,-2,13,0.0157068062827225
"8767",2017,"Nebraska","3176450",684,2071,-10,213,0.330275229357798
"8768",2017,"Nebraska","3176470",231,3522,-14,102,0.065587734241908
"8769",2017,"Nebraska","3176560",8,1377,-4,26,0.00580973129992738
"8770",2017,"Nebraska","3176590",14,393,-4,35,0.0356234096692112
"8771",2017,"Nebraska","3176620",16,289,2,35,0.055363321799308
"8772",2017,"Nebraska","3176650",0,143,-2,18,0
"8773",2017,"Nebraska","3176710",40,1298,-10,30,0.0308166409861325
"8774",2017,"Nebraska","3176800",0,91,-6,-5,0
"8775",2017,"Nebraska","3176860",560,3850,-12,214,0.145454545454545
"8776",2017,"Nebraska","3176980",4,178,-1,13,0.0224719101123595
"8777",2017,"Nebraska","3177100",0,200,-2,15,0
"8778",2017,"Nebraska","3177180",1,370,-4,-4,0.0027027027027027
"8779",2017,"Nebraska","3177190",0,199,-2,27,0
"8780",2017,"Nebraska","3177340",9,198,0,14,0.0454545454545455
"8781",2017,"Nebraska","3177520",20,387,-2,15,0.0516795865633075
"8782",2017,"Nebraska","3177550",2,768,-4,47,0.00260416666666667
"8783",2017,"Nebraska","3177730",0,105,-2,9,0
"8784",2017,"Nebraska","3178020",3,574,-12,-2,0.00522648083623693
"8785",2017,"Nebraska","3178210",14,1056,-6,31,0.0132575757575758
"8786",2017,"Nebraska","3178240",117,498,-2,67,0.234939759036145
"8787",2017,"Nebraska","3178260",21,198,-4,-4,0.106060606060606
"8788",2017,"Nebraska","3178300",0,368,-4,-4,0
"8789",2017,"Nebraska","3178450",1,230,-2,22,0.00434782608695652
"8790",2017,"Nebraska","3178520",62,939,-6,24,0.0660276890308839
"8791",2017,"Nebraska","3178540",3,323,-4,27,0.00928792569659443
"8792",2017,"Nebraska","3178660",117,6081,-6,106,0.0192402565367538
"8793",2017,"Nebraska","3178670",0,91,-2,16,0
"8794",2017,"Nebraska","3178720",25,600,-2,29,0.0416666666666667
"8795",2017,"Nebraska","3178810",0,608,-2,39,0
"8796",2017,"Nebraska","3178840",0,215,-2,17,0
"8797",2017,"Nebraska","3178940",34,550,1,30,0.0618181818181818
"8798",2017,"Nebraska","3178990",1,171,-4,10,0.00584795321637427
"8799",2017,"Nebraska","3179050",40,1339,-4,63,0.0298730395817774
"8800",2017,"Nebraska","3179080",0,456,-2,30,0
"8801",2017,"Nebraska","3180010",0,37,-2,-2,0
"8802",2017,"Nebraska","3180030",0,88,-2,-2,0
"8803",2017,"Nebraska","3180130",4,116,-4,-4,0.0344827586206897
"8804",2017,"Nevada","",0,89,-2,-2,0
"8805",2017,"Nevada","3200001",2665,36436,-49,58,0.0731419475244264
"8806",2017,"Nevada","3200021",0,172,-2,-2,0
"8807",2017,"Nevada","3200022",155,1225,-8,-8,0.126530612244898
"8808",2017,"Nevada","3200023",0,88,-2,-2,0
"8809",2017,"Nevada","3200030",285,3326,8,167,0.0856885147324113
"8810",2017,"Nevada","3200060",63262,328587,-282,5910,0.192527397614635
"8811",2017,"Nevada","3200090",360,5899,-18,118,0.061027292761485
"8812",2017,"Nevada","3200120",1133,9966,-15,226,0.113686534216336
"8813",2017,"Nevada","3200150",9,75,-2,6,0.12
"8814",2017,"Nevada","3200180",3,286,-4,20,0.0104895104895105
"8815",2017,"Nevada","3200210",763,3584,-30,70,0.212890625
"8816",2017,"Nevada","3200240",71,1041,-1,30,0.0682036503362152
"8817",2017,"Nevada","3200270",15,1074,-14,92,0.0139664804469274
"8818",2017,"Nevada","3200300",464,8779,11,336,0.0528534001594715
"8819",2017,"Nevada","3200330",70,590,-10,22,0.11864406779661
"8820",2017,"Nevada","3200360",418,5323,-18,142,0.0785271463460455
"8821",2017,"Nevada","3200390",1213,8400,-18,70,0.144404761904762
"8822",2017,"Nevada","3200420",45,724,-10,4,0.0621546961325967
"8823",2017,"Nevada","3200450",0,431,-4,10,0
"8824",2017,"Nevada","3200480",11201,67358,-104,827,0.166290566822055
"8825",2017,"Nevada","3200510",41,1916,-10,42,0.0213987473903967
"8826",2017,"New Hampshire","",0,62,-6,-6,0
"8827",2017,"New Hampshire","3300003",0,668,-2,-2,0
"8828",2017,"New Hampshire","3300017",19,2965,-4,-4,0.00640809443507589
"8829",2017,"New Hampshire","3300030",0,99,-4,-4,0
"8830",2017,"New Hampshire","3300031",0,300,0,18,0
"8831",2017,"New Hampshire","3300035",4,384,-6,-6,0.0104166666666667
"8832",2017,"New Hampshire","3300036",0,58,-2,-2,0
"8833",2017,"New Hampshire","3300039",0,91,-2,-2,0
"8834",2017,"New Hampshire","3300040",0,503,-4,-4,0
"8835",2017,"New Hampshire","3300041",0,51,-2,-2,0
"8836",2017,"New Hampshire","3300042",1,254,-2,-2,0.00393700787401575
"8837",2017,"New Hampshire","3300043",0,39,-2,-2,0
"8838",2017,"New Hampshire","3300048",0,137,-4,-4,0
"8839",2017,"New Hampshire","3300049",0,513,-2,-2,0
"8840",2017,"New Hampshire","3300616",7,515,-3,16,0.0135922330097087
"8841",2017,"New Hampshire","3301380",6,369,-4,-4,0.016260162601626
"8842",2017,"New Hampshire","3301440",0,427,0,42,0
"8843",2017,"New Hampshire","3301470",10,1324,-2,38,0.00755287009063444
"8844",2017,"New Hampshire","3301500",0,237,-2,-2,0
"8845",2017,"New Hampshire","3301560",3,159,-2,-2,0.0188679245283019
"8846",2017,"New Hampshire","3301590",5,607,-2,-2,0.00823723228995058
"8847",2017,"New Hampshire","3301620",0,492,0,20,0
"8848",2017,"New Hampshire","3301650",7,937,-4,36,0.00747065101387407
"8849",2017,"New Hampshire","3301680",2,185,-2,-2,0.0108108108108108
"8850",2017,"New Hampshire","3301710",0,77,-2,-2,0
"8851",2017,"New Hampshire","3301740",38,4458,-10,53,0.00852400179452669
"8852",2017,"New Hampshire","3301860",3,1144,-8,-8,0.00262237762237762
"8853",2017,"New Hampshire","3301890",2,157,0,12,0.0127388535031847
"8854",2017,"New Hampshire","3301950",9,1691,-4,19,0.00532229450029568
"8855",2017,"New Hampshire","3302010",3,311,0,5,0.00964630225080386
"8856",2017,"New Hampshire","3302070",1,542,-2,35,0.0018450184501845
"8857",2017,"New Hampshire","3302100",1,310,0,21,0.0032258064516129
"8858",2017,"New Hampshire","3302130",1,297,-2,-2,0.00336700336700337
"8859",2017,"New Hampshire","3302250",4,498,0,16,0.00803212851405622
"8860",2017,"New Hampshire","3302280",3,281,-2,-2,0.0106761565836299
"8861",2017,"New Hampshire","3302310",3,198,-2,-2,0.0151515151515152
"8862",2017,"New Hampshire","3302340",13,1794,-10,38,0.0072463768115942
"8863",2017,"New Hampshire","3302400",0,346,-2,9,0
"8864",2017,"New Hampshire","3302460",354,4543,-10,72,0.0779220779220779
"8865",2017,"New Hampshire","3302480",9,2195,-15,41,0.0041002277904328
"8866",2017,"New Hampshire","3302490",16,1782,-10,-10,0.00897867564534231
"8867",2017,"New Hampshire","3302520",0,90,0,7,0
"8868",2017,"New Hampshire","3302550",0,28,-2,-2,0
"8869",2017,"New Hampshire","3302580",0,515,0,24,0
"8870",2017,"New Hampshire","3302610",52,3314,-14,78,0.0156910078455039
"8871",2017,"New Hampshire","3302640",143,4046,-8,50,0.0353435491843796
"8872",2017,"New Hampshire","3302670",5,1096,-4,-4,0.00456204379562044
"8873",2017,"New Hampshire","3302760",0,249,-2,-2,0
"8874",2017,"New Hampshire","3302790",1,147,-2,-2,0.00680272108843537
"8875",2017,"New Hampshire","3302880",15,994,-4,43,0.0150905432595573
"8876",2017,"New Hampshire","3302910",0,430,-2,-2,0
"8877",2017,"New Hampshire","3302940",0,16,-2,-2,0
"8878",2017,"New Hampshire","3302970",14,987,-1,30,0.0141843971631206
"8879",2017,"New Hampshire","3302990",0,1544,-16,58,0
"8880",2017,"New Hampshire","3303000",1,871,-4,30,0.00114810562571757
"8881",2017,"New Hampshire","3303090",2,1016,-6,22,0.00196850393700787
"8882",2017,"New Hampshire","3303120",0,86,0,18,0
"8883",2017,"New Hampshire","3303150",0,411,0,14,0
"8884",2017,"New Hampshire","3303180",2,1157,-6,-6,0.0017286084701815
"8885",2017,"New Hampshire","3303210",0,404,-2,-2,0
"8886",2017,"New Hampshire","3303240",38,2814,-8,47,0.0135039090262971
"8887",2017,"New Hampshire","3303271",0,466,-4,-4,0
"8888",2017,"New Hampshire","3303276",0,76,0,11,0
"8889",2017,"New Hampshire","3303280",7,168,-2,-2,0.0416666666666667
"8890",2017,"New Hampshire","3303286",9,223,-2,-2,0.0403587443946188
"8891",2017,"New Hampshire","3303287",0,45,-2,-2,0
"8892",2017,"New Hampshire","3303289",3,162,-6,-6,0.0185185185185185
"8893",2017,"New Hampshire","3303290",4,112,-2,-2,0.0357142857142857
"8894",2017,"New Hampshire","3303291",0,65,-2,-2,0
"8895",2017,"New Hampshire","3303296",0,130,-2,-2,0
"8896",2017,"New Hampshire","3303297",0,66,-2,-2,0
"8897",2017,"New Hampshire","3303298",1,315,-2,-2,0.00317460317460317
"8898",2017,"New Hampshire","3303299",6,128,-2,-2,0.046875
"8899",2017,"New Hampshire","3303301",0,107,-2,-2,0
"8900",2017,"New Hampshire","3303302",7,202,-2,-2,0.0346534653465347
"8901",2017,"New Hampshire","3303303",0,107,-2,-2,0
"8902",2017,"New Hampshire","3303305",0,14,-2,-2,0
"8903",2017,"New Hampshire","3303330",8,2328,-12,30,0.00343642611683849
"8904",2017,"New Hampshire","3303360",2,205,-2,-2,0.00975609756097561
"8905",2017,"New Hampshire","3303420",4,415,-2,-2,0.00963855421686747
"8906",2017,"New Hampshire","3303480",0,879,-2,26,0
"8907",2017,"New Hampshire","3303510",22,1082,-4,15,0.0203327171903882
"8908",2017,"New Hampshire","3303540",3,233,0,3,0.0128755364806867
"8909",2017,"New Hampshire","3303600",0,455,0,0,0
"8910",2017,"New Hampshire","3303630",0,52,-2,-2,0
"8911",2017,"New Hampshire","3303660",6,687,-4,33,0.00873362445414847
"8912",2017,"New Hampshire","3303690",0,415,0,32,0
"8913",2017,"New Hampshire","3303720",0,68,-2,-2,0
"8914",2017,"New Hampshire","3303750",3,1142,-4,27,0.00262697022767075
"8915",2017,"New Hampshire","3303780",7,566,-4,27,0.0123674911660777
"8916",2017,"New Hampshire","3303810",0,172,-2,-2,0
"8917",2017,"New Hampshire","3303840",7,652,-2,17,0.0107361963190184
"8918",2017,"New Hampshire","3303850",3,1210,-4,-4,0.00247933884297521
"8919",2017,"New Hampshire","3303870",51,1302,-4,19,0.0391705069124424
"8920",2017,"New Hampshire","3303900",2,983,-6,28,0.00203458799593082
"8921",2017,"New Hampshire","3303930",42,3409,-8,80,0.0123203285420945
"8922",2017,"New Hampshire","3303960",3,1083,-5,18,0.00277008310249307
"8923",2017,"New Hampshire","3303990",0,39,-2,-2,0
"8924",2017,"New Hampshire","3304030",4,1405,-4,32,0.00284697508896797
"8925",2017,"New Hampshire","3304040",0,1734,-12,31,0
"8926",2017,"New Hampshire","3304050",26,3335,-9,79,0.00779610194902549
"8927",2017,"New Hampshire","3304080",1,109,-2,-2,0.00917431192660551
"8928",2017,"New Hampshire","3304140",36,1960,-4,352,0.0183673469387755
"8929",2017,"New Hampshire","3304150",2,127,-2,-2,0.015748031496063
"8930",2017,"New Hampshire","3304170",0,22,0,7,0
"8931",2017,"New Hampshire","3304230",104,1673,-6,27,0.0621637776449492
"8932",2017,"New Hampshire","3304260",115,258,-6,-6,0.445736434108527
"8933",2017,"New Hampshire","3304290",0,340,-6,-6,0
"8934",2017,"New Hampshire","3304350",15,1297,-4,36,0.0115651503469545
"8935",2017,"New Hampshire","3304380",27,812,-8,-8,0.0332512315270936
"8936",2017,"New Hampshire","3304410",12,4332,-10,136,0.00277008310249307
"8937",2017,"New Hampshire","3304500",4,207,-2,-2,0.0193236714975845
"8938",2017,"New Hampshire","3304560",4,136,-2,-2,0.0294117647058824
"8939",2017,"New Hampshire","3304590",1848,13485,-15,314,0.137041156840934
"8940",2017,"New Hampshire","3304620",0,178,0,12,0
"8941",2017,"New Hampshire","3304650",0,35,0,3,0
"8942",2017,"New Hampshire","3304670",10,1074,-4,15,0.00931098696461825
"8943",2017,"New Hampshire","3304680",2,1174,-4,66,0.00170357751277683
"8944",2017,"New Hampshire","3304740",85,3774,-6,130,0.0225225225225225
"8945",2017,"New Hampshire","3304760",25,2442,-10,36,0.0102375102375102
"8946",2017,"New Hampshire","3304770",0,133,0,6,0
"8947",2017,"New Hampshire","3304800",0,134,0,24,0
"8948",2017,"New Hampshire","3304830",22,2344,-6,18,0.00938566552901024
"8949",2017,"New Hampshire","3304890",17,1642,-8,67,0.010353227771011
"8950",2017,"New Hampshire","3304920",0,85,0,6,0
"8951",2017,"New Hampshire","3304950",3,184,-2,-2,0.016304347826087
"8952",2017,"New Hampshire","3304960",9,497,-4,9,0.0181086519114688
"8953",2017,"New Hampshire","3304980",1161,11217,-24,284,0.103503610591067
"8954",2017,"New Hampshire","3305010",0,70,-2,-2,0
"8955",2017,"New Hampshire","3305040",0,555,0,24,0
"8956",2017,"New Hampshire","3305070",1,55,-2,-2,0.0181818181818182
"8957",2017,"New Hampshire","3305190",1,125,-2,-2,0.008
"8958",2017,"New Hampshire","3305220",4,1204,-10,17,0.00332225913621262
"8959",2017,"New Hampshire","3305250",0,49,-2,-2,0
"8960",2017,"New Hampshire","3305280",27,1050,-4,28,0.0257142857142857
"8961",2017,"New Hampshire","3305310",13,975,-4,34,0.0133333333333333
"8962",2017,"New Hampshire","3305370",3,345,0,17,0.00869565217391304
"8963",2017,"New Hampshire","3305400",0,335,-6,-6,0
"8964",2017,"New Hampshire","3305430",1,376,-2,-2,0.00265957446808511
"8965",2017,"New Hampshire","3305460",0,521,-2,-2,0
"8966",2017,"New Hampshire","3305520",60,2148,-8,-8,0.0279329608938547
"8967",2017,"New Hampshire","3305550",19,1918,-4,43,0.00990615224191867
"8968",2017,"New Hampshire","3305580",3,1499,-8,-8,0.00200133422281521
"8969",2017,"New Hampshire","3305670",0,63,0,3,0
"8970",2017,"New Hampshire","3305700",0,105,-2,2,0
"8971",2017,"New Hampshire","3305730",3,564,-4,26,0.00531914893617021
"8972",2017,"New Hampshire","3305760",3,204,-2,-2,0.0147058823529412
"8973",2017,"New Hampshire","3305790",8,396,0,27,0.0202020202020202
"8974",2017,"New Hampshire","3305820",105,2623,-10,9,0.0400304994281357
"8975",2017,"New Hampshire","3305830",0,232,-4,-4,0
"8976",2017,"New Hampshire","3305880",3,1312,-3,53,0.00228658536585366
"8977",2017,"New Hampshire","3305940",49,4244,-20,41,0.0115457115928369
"8978",2017,"New Hampshire","3305970",0,150,-2,-2,0
